Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
6993,143,1.0,50.970459739143244,50.060924921749155,0.0,21,24.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,174397.9528766435
3482,125,1.0,48.611848104090214,,1.0,20,25.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,134462.48916939946
4653,74,3.0,96.12988404966136,55.54486736293148,14.0,21,21.0,2015,0.075778755,B,B,6,1437,3,,0,2,B,239619.6456694629
3402,63,2.0,60.150857249677436,30.065036111265307,11.0,6,14.0,1999,0.31019913,B,B,11,2748,1,,0,0,B,206431.59341627784
6253,78,3.0,62.58350145008118,44.85558418022064,6.0,1,12.0,1971,0.089039719,B,B,33,7976,5,,0,11,B,246763.4538318032
3869,2,1.0,33.49271420216998,20.055743294324305,5.0,3,1.0,1963,0.150817539,B,B,16,3433,4,2643.0,4,5,B,128758.09300516301
5741,78,3.0,63.658005905654754,39.75348787025743,7.0,10,9.0,1971,0.282797669,B,B,33,8667,2,,0,6,B,249607.8528020755
5800,164,2.0,55.369224456673905,30.58740588265679,9.0,17,17.0,2010,0.197367951,B,B,8,2423,1,32.0,0,1,B,66722.59691952594
1378,8,2.0,38.50113137926547,27.340966936973444,6.0,13,12.0,1973,0.225824954,A,B,41,6558,7,1548.0,3,2,B,204608.48561320856
7398,77,1.0,37.5472702842621,23.369915990914198,8.0,9,10.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B,164474.22295104252
1551,7,1.0,45.822668936317775,,1.0,7,1.0,1977,0.282797669,B,B,33,8667,2,,0,6,B,229936.7485420465
3136,146,2.0,36.417766083972396,25.14456771289728,7.0,7,9.0,1964,0.341071945,B,B,27,5664,48,2300.0,3,11,B,234999.6738553901
8503,171,6.0,59.41433379627719,38.70224443396038,6.0,7,9.0,1969,0.033493708,B,B,66,10573,1,1322.0,3,8,B,229661.9644160636
4453,152,3.0,70.27365431580067,44.969501362446785,9.0,9,14.0,1974,0.007658515,B,B,35,7077,56,2301.0,3,19,B,496978.3668680304
6504,143,2.0,66.0087929128362,,1.0,4,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,192141.24043796113
5466,158,3.0,84.72415684760853,53.810698771505784,11.0,11,14.0,2008,0.020741326,B,B,24,5613,5,1340.0,2,5,B,303409.6417855321
9076,27,2.0,45.29517235900454,34.089153629941194,6.0,4,12.0,1980,0.175054867,B,B,36,10055,3,,1,0,B,216385.6218100028
5923,8,3.0,73.01966869700549,42.89489596074712,8.0,12,14.0,1993,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,341929.00355588354
128,37,2.0,73.21034862475946,,1.0,16,17.0,2019,0.042031587,B,B,37,6856,84,1940.0,2,5,B,633233.4665699474
1009,57,2.0,63.97725789151911,,1.0,25,23.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,196132.25528557407
1290,207,1.0,4.3807258210254005,40.805836852594794,1.0,10,17.0,2013,0.21140121399999998,B,B,9,1892,0,,0,1,B,97560.72038303783
5342,116,2.0,83.74124284044036,,1.0,4,1.0,2016,0.072157581,B,B,2,629,1,,0,0,A,247360.4669219403
201,58,1.0,40.11068076011266,21.11575715562298,8.0,3,12.0,1978,0.300322518,B,B,52,10311,6,,1,9,B,164122.13099478278
3695,122,2.0,67.88864429212353,39.823438015241976,1.0,8,12.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,158618.47681185594
7440,11,1.0,40.54228420392693,21.907003359214038,6.0,5,9.0,1977,0.050900058,B,B,43,10621,1,30.0,2,3,B,138357.73327169847
265,99,1.0,47.1840891917387,17.284102860644733,13.0,16,25.0,2013,0.309479124,B,B,35,7715,4,990.0,0,6,B,175256.77888730486
5913,207,3.0,108.6220696473743,,0.0,5,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A,265528.51561931823
954,117,2.0,46.4676165290379,27.438577370523497,5.0,4,9.0,1968,0.050755569,B,B,24,5469,1,145.0,0,1,B,201921.43993454333
2361,0,2.0,48.1778623480258,33.167547328397234,5.0,7,9.0,1970,0.037316452,B,B,32,6748,93,562.0,4,10,B,270687.90269196173
8149,188,3.0,60.342924472020854,45.102558400303344,6.0,8,9.0,1971,0.127811589,B,B,28,7287,5,320.0,1,3,B,263915.60928364296
8021,120,1.0,40.158630654429686,,1.0,11,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,112882.72741787294
3696,98,2.0,58.51700080990045,29.821837649769588,9.0,14,22.0,2009,0.00016967599999999998,B,B,36,5992,0,,1,1,B,262792.6944459868
6142,122,3.0,64.49239578155861,46.30544544325689,6.0,10,12.0,1984,0.43788524,B,B,23,5735,3,1084.0,0,5,B,217805.97584154856
6076,7,2.0,44.980454246484925,29.50973002802196,1.0,8,9.0,1975,0.127375905,B,B,43,8429,3,,3,9,B,192951.5256254884
2486,74,2.0,61.873738308119506,,1.0,17,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,166975.68228512804
6470,207,1.0,38.04478718242163,21.74071782449572,8.0,6,12.0,1991,0.07542368,B,B,11,3097,0,,0,0,B,129007.82283474327
3206,22,2.0,88.36467675747654,42.82249207735364,11.0,12,16.0,1993,0.035145267,B,B,42,9292,3,2620.0,0,3,B,443365.49645106425
5958,179,2.0,44.79183623301694,28.360392826799078,5.0,4,9.0,4968,0.319809354,B,B,25,4756,16,2857.0,5,8,B,243028.6030962601
3089,133,2.0,77.45624243909138,52.737233219174826,18.0,12,28.0,2010,0.006076152,B,B,30,5285,0,645.0,6,6,B,231963.86923158352
6166,156,2.0,40.253019204906,22.00672627347136,6.0,7,14.0,1974,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,185075.02498784164
1187,180,2.0,51.73155000358399,34.98667348472836,8.0,10,16.0,1982,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,299622.0440548767
6425,207,1.0,40.16439248403695,39.7772933788002,10.0,16,17.0,2018,0.011654127,B,B,4,915,0,,0,0,B,121544.40518426795
6438,181,1.0,30.759539581689957,16.820947399254827,7.0,17,17.0,2002,0.111627393,B,B,50,12238,8,1970.0,2,3,B,209377.00384376786
4447,66,4.0,102.11957123848228,64.05178005773361,10.0,5,22.0,2004,0.43788524,B,B,23,5735,3,1084.0,0,5,B,450121.3188310829
7499,11,2.0,48.36347372282525,33.862694956725825,5.0,4,5.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B,204101.09269042333
3919,207,1.0,62.9738546012066,19.79541097134118,19.0,4,6.0,1977,0.07542368,B,B,11,3097,0,,0,0,B,151261.7772444335
1595,188,2.0,60.54216152313222,,1.0,15,17.0,1977,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,297735.2549380177
4092,128,2.0,69.46095551250653,,1.0,6,25.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,254792.7173210539
8234,162,3.0,101.7225607366041,53.82939918746104,12.0,16,16.0,2008,0.158249043,B,B,21,5731,0,,1,0,B,384904.13252755476
6245,207,3.0,46.500341474845406,,1.0,9,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A,140929.992373152
3347,143,2.0,65.87466724194681,62.89829298325854,1.0,16,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,170459.76211152278
9697,27,3.0,59.15138379558261,42.38804997872821,6.0,2,9.0,1973,0.122190486,B,B,25,4724,2,1308.0,1,3,B,263678.58828375296
5168,120,1.0,33.428233544125554,20.727447053603,5.0,4,5.0,1967,0.371148999,B,B,34,7065,1,750.0,2,5,B,131912.85352922475
1273,171,1.0,41.95553603919701,20.861296445578326,8.0,7,16.0,1983,0.033493708,B,B,66,10573,1,1322.0,3,8,B,165172.20093174942
144,57,1.0,44.486742724191245,,10.0,2,16.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,83387.1231795735
6272,81,1.0,44.42044809237588,23.56605280325513,8.0,15,16.0,2004,0.050900058,B,B,43,10621,1,30.0,2,3,B,150409.46474351196
2620,207,3.0,53.25633333273586,39.923476587763545,6.0,2,5.0,1971,0.07542368,B,B,11,3097,0,,0,0,B,147194.29799559445
4914,141,2.0,48.81219465072488,34.67977899430989,5.0,5,5.0,1963,0.034331497,B,B,25,5487,3,,0,4,B,181530.4590305597
5994,88,2.0,71.25992204255373,40.8241898564032,11.0,1,19.0,2013,0.006076152,B,B,30,5285,0,645.0,6,6,B,169460.75266136206
9818,11,1.0,25.761151334750853,15.614058350655586,5.0,4,9.0,1976,0.050900058,B,B,43,10621,1,30.0,2,3,B,102046.20534552867
2770,113,1.0,37.339123348102405,23.265118977352532,9.0,6,16.0,1985,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,179322.3901724029
7322,125,2.0,68.77997143417467,,1.0,11,11.0,2014,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,188221.4170746645
988,63,3.0,66.95095055452481,41.685222607037936,8.0,14,12.0,1983,0.136244425,B,B,11,2370,0,,0,1,B,218539.0864962007
7977,37,1.0,51.329603360118256,53.96605057288335,1.0,11,10.0,1977,0.042031587,B,B,37,6856,84,1940.0,2,5,B,445920.6201041013
3850,134,1.0,50.145176202730894,,1.0,8,12.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,171901.0874084269
6222,63,2.0,65.80121154108821,42.71557131312499,8.0,2,14.0,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B,211913.69669020807
6684,145,1.0,38.622580709339324,,1.0,10,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,136359.92459525386
6503,54,1.0,29.30055338443544,16.880437438128084,4.0,8,12.0,1965,0.327018035,B,B,12,2270,23,2500.0,1,0,B,198317.920494248
3887,120,3.0,80.90378262709505,79.64168382411515,0.0,9,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,197425.08282128515
3296,128,1.0,44.21745561119906,21.422794259186766,9.0,16,24.0,2002,0.069753361,B,B,53,13670,4,,1,11,B,140956.3271821275
3461,57,3.0,169.5099406483874,170.71365082444072,1.0,2,2.0,2018,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,200800.67376687695
4909,120,2.0,45.8125389687601,32.67175242052147,5.0,8,12.0,1972,0.371148999,B,B,34,7065,1,750.0,2,5,B,193831.8036221524
4137,74,1.0,35.01648569348798,19.945695502981113,5.0,4,5.0,1968,0.386771659,B,B,5,1135,0,,0,0,A,116937.61163006026
8697,143,2.0,64.28196276431594,63.077830178389355,0.0,11,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,203742.11206960105
7956,205,3.0,74.57176288566879,46.826363255625274,10.0,6,10.0,2002,0.041116354,B,B,53,14892,4,,1,4,B,254652.772558604
8934,164,3.0,76.62478955105055,46.19875217304942,9.0,7,22.0,1985,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,319240.30342226464
8028,125,2.0,65.07005243490565,,0.0,11,0.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,179219.98162498788
4794,78,1.0,33.95469479297161,19.488213783237647,6.0,3,9.0,1972,0.089039719,B,B,33,7976,5,,0,11,B,157626.75948556914
725,193,2.0,41.68472735119765,24.442780741538318,7.0,13,12.0,1966,0.000995363,B,B,42,7651,1,,1,5,B,198803.14598470935
6063,80,1.0,37.416888573162296,20.765782463477628,8.0,3,24.0,2019,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,176982.2135859887
2051,33,2.0,56.58840120512153,33.14072024529634,7.0,3,5.0,1958,0.306977489,B,B,27,5148,14,1575.0,5,7,B,205010.7548874517
5783,57,2.0,64.87205665490781,,1.0,4,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,175545.37675002232
4311,49,1.0,34.961722319038365,23.49058110847898,6.0,5,9.0,1971,0.219006007,B,B,28,6746,3,,1,4,B,158704.7479154623
2146,57,2.0,60.18545045007408,,1.0,26,24.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,177829.81458693734
2482,200,1.0,43.69938297188449,20.862979620175754,8.0,16,14.0,1986,0.0,B,B,39,8647,0,810.0,0,5,B,149934.92608375679
1370,125,1.0,42.621729421430004,,1.0,17,16.0,2017,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,136197.11720773744
1566,188,3.0,80.12001873251555,46.08177446601469,10.0,7,17.0,2003,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,452630.9395795735
7416,7,3.0,56.79179803548018,37.355487123839325,6.0,2,9.0,1972,0.282797669,B,B,33,8667,2,,0,6,B,249188.2754434048
92,125,2.0,63.24505766968996,37.60470435367878,12.0,3,17.0,2015,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,178863.98678216382
1516,201,1.0,39.42966643301249,18.519732724337832,9.0,2,16.0,1981,0.16909109,B,B,19,3856,10,,2,5,B,174952.64419069275
6844,143,1.0,40.41378366579804,,10.0,18,20.0,2017,0.0071223169999999995,B,B,1,264,0,,0,1,B,168401.9034575152
5862,157,2.0,54.88271970196718,31.601422836734308,8.0,13,17.0,1998,0.0,B,B,30,5562,0,,0,5,A,212480.73787855305
3627,143,3.0,78.18721755210767,49.69898974285447,10.0,14,16.0,1987,0.036270089,B,B,6,1318,1,200.0,1,1,B,207589.33545491713
3308,40,1.0,42.745305741523715,,0.0,17,0.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,222673.2936865696
3731,80,2.0,61.0922249018469,45.22410229970155,10.0,18,24.0,2018,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,280196.60980388673
1037,141,1.0,30.09594758840189,16.337224185627306,5.0,2,5.0,1963,0.034331497,B,B,25,5487,3,,0,4,B,140782.4060349037
2437,66,2.0,43.39205337240857,31.55079846320894,4.0,3,5.0,1967,0.458174486,B,A,26,4439,1,1130.0,1,5,B,160868.80967745476
1510,207,2.0,67.11610172655216,,10.0,6,10.0,2015,0.017647053,B,B,2,469,0,,0,0,B,192012.5267945347
411,78,1.0,32.49081963090148,19.201921939000147,5.0,1,9.0,1970,0.089039719,B,B,33,7976,5,,0,11,B,141753.84522751145
9116,31,3.0,82.15398757956234,51.77731696978255,8.0,10,15.0,2007,0.041124634,B,B,46,9515,5,,1,10,B,409029.50547483406
5392,141,2.0,46.28542266486945,33.12965525585704,5.0,5,5.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,179683.50876787625
1317,74,1.0,42.53004325868857,43.96775892567469,1.0,3,9.0,2014,0.034656082000000005,B,B,0,168,0,,0,0,B,95338.19854860756
3069,74,1.0,47.525047883278475,,1.0,6,9.0,1977,0.014072961,B,B,2,475,0,,0,0,B,107879.0411373355
4671,74,2.0,60.31882653332622,59.55355295239436,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,161140.9484045371
4854,57,1.0,39.530704893251325,,1.0,15,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,125687.97055149006
4890,125,1.0,40.800806270428026,,1.0,16,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,122122.09876920305
8217,145,1.0,38.17517263608972,,1.0,13,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,133754.49299399828
3392,180,2.0,37.172584444269575,23.82625717230917,7.0,3,9.0,1964,0.006076152,B,B,30,5285,0,645.0,6,6,B,170189.43225827275
5222,171,2.0,45.235458630552756,29.449072680454393,5.0,3,5.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B,172864.61181737806
7673,207,1.0,41.04758880267421,38.9582288936689,1.0,9,19.0,2018,0.21140121399999998,B,B,9,1892,0,,0,1,B,110630.62672058547
505,40,1.0,34.246622707433765,21.693642755730647,5.0,3,5.0,1961,0.014423113999999999,B,B,19,3806,4,,0,3,B,153076.61623717906
7616,141,2.0,49.832005157308934,32.72919632173076,5.0,3,5.0,1960,0.034331497,B,B,25,5487,3,,0,4,B,182528.1888134191
8960,143,2.0,67.51052594220155,,1.0,10,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,185996.664227237
9930,125,2.0,66.85493610084444,1.2588863894660365,1.0,8,1.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,180416.4010977352
4682,65,2.0,54.50939291350819,34.35717269377031,9.0,12,17.0,2002,0.090799103,B,B,74,19083,2,,5,15,B,235975.23254751434
8793,3,2.0,57.28460316318098,34.59976484595359,7.0,6,5.0,1961,0.050272014000000004,B,B,21,4231,14,1020.0,0,3,B,336305.9789864745
4707,143,3.0,78.31005774375942,79.49445703260476,1.0,17,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,233719.9322749648
3941,120,1.0,43.55659141863119,40.7222137053126,1.0,12,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,115728.55107000555
2737,22,1.0,36.71087970243353,19.50852733171557,5.0,4,5.0,1967,0.309479124,B,B,35,7715,4,990.0,0,6,B,166716.5312018224
5631,177,2.0,56.493058626552006,31.59013170747517,10.0,10,14.0,1984,0.460556389,B,B,20,4386,14,,1,5,B,246293.0223333348
4981,207,1.0,42.664818401531264,20.783829442291253,8.0,2,6.0,1999,0.041116354,B,B,53,14892,4,,1,4,B,170764.31960885052
973,180,2.0,41.76828625887796,31.43550804579105,5.0,4,5.0,1968,0.006076152,B,B,30,5285,0,645.0,6,6,B,182195.5277193861
4878,116,1.0,56.871239252559,,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,158015.03357334287
8821,178,3.0,72.24216654239996,48.30849696198955,10.0,4,14.0,2001,0.041116354,B,B,53,14892,4,,1,4,B,296934.76602467784
7189,122,1.0,39.12306154588053,22.58881479005839,8.0,6,14.0,2005,0.14890389099999998,B,B,9,1952,1,1430.0,3,2,B,130914.10673391205
2548,131,2.0,45.26658673833281,27.666210459668196,5.0,4,5.0,1965,0.0,B,B,36,6714,2,2672.0,0,2,B,203791.15566086
9012,62,1.0,32.84651530067701,24.346956677124943,5.0,5,10.0,2012,0.16197556800000001,B,A,31,7010,5,4508.0,3,7,B,160230.18645322698
6553,125,3.0,73.4683752977986,72.79039412715302,0.0,8,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,192711.526271448
408,51,1.0,36.117891586146406,22.40105136893013,9.0,10,16.0,1981,0.100455735,B,B,43,7227,0,,1,6,A,168713.6324571926
3391,96,1.0,40.3132198004278,,1.0,11,1.0,1977,0.0,B,B,23,5067,4,,2,6,B,183991.3296821741
8356,165,1.0,34.6116464398637,18.45775182319646,6.0,8,9.0,1968,0.135649789,B,B,46,7960,6,350.0,3,11,B,195100.58874187613
2291,143,1.0,62.562517778848196,,1.0,11,1.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,197569.5829359884
2336,188,2.0,55.02247666540565,35.922902743471774,9.0,11,14.0,2011,0.23220508399999998,B,B,24,4860,1,80.0,0,3,B,198105.88211452667
7822,53,2.0,87.84697123687607,40.82267853113925,13.0,5,11.0,2008,0.0,B,B,6,2733,0,920.0,0,4,B,479670.09144521295
6068,174,3.0,63.85140280939351,47.24573503715102,6.0,7,9.0,1971,0.089039719,B,B,33,7976,5,,0,11,B,242403.7158755711
5818,36,3.0,65.4406598317923,40.93410986767481,7.0,7,9.0,1973,0.135649789,B,B,46,7960,6,350.0,3,11,B,256402.08682619745
5281,109,1.0,41.685418980198456,19.988595099932645,7.0,1,17.0,2002,0.175054867,B,B,36,10055,3,,1,0,B,160886.65360852279
3770,125,1.0,52.01051445895646,46.617110857630024,1.0,18,25.0,2014,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,154196.6194041068
7235,78,3.0,59.93869622934569,40.73426239443351,5.0,6,9.0,1973,0.089039719,B,B,33,7976,5,,0,11,B,80322.34455932726
5963,207,1.0,51.018287636075705,22.37099148885693,0.0,4,0.0,2016,0.017647053,B,B,2,469,0,,0,0,B,141057.59506426446
5850,125,1.0,48.079764177497346,,0.0,12,25.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,146521.96811921374
7470,58,2.0,58.47188520270506,36.94245487521529,10.0,12,22.0,1997,0.300322518,B,B,52,10311,6,,1,9,B,295263.32551989466
5061,96,2.0,49.26933204442338,34.146592335146515,6.0,3,9.0,1980,0.035145267,B,B,42,9292,3,2620.0,0,3,B,184045.92363633032
2860,74,3.0,104.200078409552,103.54705116715144,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,245484.3236244889
2363,181,1.0,32.88613648631667,17.550561553370766,5.0,6,5.0,1965,0.16197556800000001,B,A,31,7010,5,4508.0,3,7,B,175320.91928323114
7321,22,2.0,45.0538983462772,47.32934592465803,5.0,2,5.0,1967,0.0,B,B,33,7425,1,,2,5,B,196512.5960342538
6064,171,1.0,41.56528819802176,20.51620564473448,8.0,8,17.0,1997,0.033493708,B,B,66,10573,1,1322.0,3,8,B,145660.7643063163
4123,154,2.0,55.67488837202155,30.525562891197513,8.0,13,13.0,1977,0.0,B,B,27,4798,0,30.0,2,8,B,266629.61613192083
274,207,3.0,68.59319365262235,,1.0,12,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A,209714.93980432328
7998,183,2.0,38.9023438963422,24.989112844277425,7.0,8,9.0,1966,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,243697.54513390013
6276,125,1.0,49.132789541036644,,1.0,17,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,139601.08949340138
7813,207,2.0,57.83562797536339,56.948927897143676,10.0,4,12.0,2014,0.011654127,B,B,4,915,0,,0,0,B,143111.5958589427
8867,123,2.0,42.6032683371491,32.385541348935305,5.0,4,5.0,1964,0.31392455199999997,B,B,22,4625,11,3855.0,2,10,B,190238.63837665785
6398,122,3.0,80.95731216238347,,0.0,6,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,194401.07445319075
3382,171,1.0,34.23045846084477,22.76548461848985,6.0,7,9.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B,132204.75802500115
6733,182,1.0,39.63555638792068,26.631197388859164,4.0,5,5.0,1962,0.069660344,B,B,31,6119,4,,1,2,B,171941.59463405664
9440,76,3.0,61.79500239029364,47.144144587519435,5.0,9,9.0,1973,0.020741326,B,B,24,5613,5,1340.0,2,5,B,251416.9620667684
3704,103,2.0,44.401450891326405,26.02790253597872,5.0,3,9.0,1967,0.081943463,B,B,20,2738,20,,1,4,B,174216.7786700199
837,65,3.0,77.74131429470098,49.22897159406906,10.0,16,17.0,1996,0.090799103,B,B,74,19083,2,,5,15,B,323863.45292486163
4806,45,3.0,53.35410785773865,37.57487145891749,6.0,3,9.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B,188215.56676411733
4399,48,2.0,51.25524271719103,32.836223538815325,8.0,6,12.0,1972,0.033493708,B,B,66,10573,1,1322.0,3,8,B,199690.74952829035
2615,209,1.0,39.61178038362291,22.32000953176971,8.0,7,14.0,1992,0.069753361,B,B,53,13670,4,,1,11,B,199916.42861962254
5346,51,2.0,50.927213287608225,31.734659193248664,6.0,6,9.0,1978,0.100455735,B,B,43,7227,0,,1,6,A,210227.063958415
7243,131,3.0,117.71455103699681,57.44064757500696,15.0,17,30.0,2012,0.0,B,B,36,6714,2,2672.0,0,2,B,624680.099059137
1553,80,2.0,58.495421930483,57.020965747952346,1.0,12,19.0,2019,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,246799.58985059962
816,80,2.0,54.66089399831665,30.11440862750904,8.0,11,12.0,1985,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,247980.27523432559
302,58,1.0,41.7651555000357,19.343185677164602,9.0,12,16.0,1984,0.300322518,B,B,52,10311,6,,1,9,B,189007.23894421046
2619,137,1.0,33.25798132827507,18.181442895582567,5.0,7,9.0,1967,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,201616.2738975917
8141,143,2.0,55.34277683859874,,1.0,4,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,178184.86113541864
2485,74,1.0,37.856662438931814,23.620827954657607,7.0,7,17.0,2011,0.075778755,B,B,6,1437,3,,0,2,B,78686.73784386563
566,174,2.0,49.98628083671446,29.97660142631657,6.0,9,9.0,1970,0.089039719,B,B,33,7976,5,,0,11,B,212745.17480758688
2819,57,3.0,84.82410368658871,,1.0,19,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,236448.58001731648
952,143,2.0,68.18307866155254,34.763694850584,12.0,16,17.0,2014,0.0071223169999999995,B,B,1,264,0,,0,1,B,137177.19996787398
159,207,3.0,50.98128263044811,,0.0,25,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A,152893.12968121015
7018,27,3.0,77.76361158483809,47.528297641892046,10.0,9,17.0,1990,0.036122292,B,B,24,4378,0,1036.0,1,1,B,394691.7847746589
9630,140,2.0,60.61073014545917,17.225296461640358,5.0,5,5.0,1964,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,118900.63481299506
3949,154,1.0,39.347518816893775,21.397018713924176,8.0,2,14.0,1993,0.0,B,B,27,4798,0,30.0,2,8,B,160126.00401556253
7899,207,1.0,44.260288159055406,45.602760582536476,10.0,3,7.0,2015,0.011654127,B,B,4,915,0,,0,0,B,127451.3211924171
2056,158,1.0,42.40636359732615,19.982659483538068,8.0,15,17.0,2009,0.020741326,B,B,24,5613,5,1340.0,2,5,B,163893.69589990034
3713,159,2.0,55.10127394856162,35.91408550058781,8.0,4,8.0,1955,0.23610845800000002,B,B,16,3893,27,,3,10,B,405659.9958705253
4925,26,3.0,80.66846292258845,81.8720725066234,12.0,25,25.0,2014,0.127375905,B,B,43,8429,3,,3,9,B,384455.6191390961
385,207,2.0,68.84328681133657,,1.0,12,12.0,2014,0.017647053,B,B,2,469,0,,0,0,B,198415.9899538452
2283,39,3.0,78.82403756582673,53.01632343698572,8.0,2,8.0,1958,0.0,B,B,23,3684,2,,0,4,B,611542.0634300028
1824,145,1.0,39.14224342660457,,1.0,7,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,127353.75378112461
5484,74,1.0,37.47898117109783,,1.0,4,3.0,2017,0.005767451,B,B,1,388,0,,0,0,B,70234.01940136062
4419,74,3.0,70.21457474548518,49.364085027187826,9.0,3,1.0,2017,0.005767451,B,B,1,388,0,,0,0,B,111389.48105876287
1588,63,3.0,74.24011276607195,53.61515196947807,9.0,8,12.0,1990,0.161531741,B,B,25,5648,1,30.0,2,4,B,231537.83117060558
2871,125,2.0,65.35113292293178,61.79448935553911,1.0,8,25.0,2015,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,184583.74916386086
3348,64,1.0,37.16405619428007,20.405831097935025,8.0,10,17.0,1987,0.100455735,B,B,43,7227,0,,1,6,A,182461.59309914926
5400,22,3.0,78.40460060578798,47.3200224827668,8.0,11,14.0,1997,0.309479124,B,B,35,7715,4,990.0,0,6,B,357531.25139866286
4089,143,2.0,64.15320070281234,66.37353749535717,1.0,12,22.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,204341.2520259192
9967,141,3.0,77.95519679680163,46.980514010102645,10.0,9,22.0,2004,0.194489265,B,B,47,8004,3,125.0,3,5,B,294281.0603494222
3160,96,3.0,74.97105425768765,46.23924761599082,10.0,16,17.0,1987,0.0,B,B,23,5067,4,,2,6,B,415398.5730306261
963,101,2.0,40.33273895204629,23.272044042439564,7.0,3,12.0,1969,0.0,B,B,18,3374,5,620.0,1,2,B,243393.9088818509
352,207,1.0,40.61269894300505,18.620889500329028,10.0,6,17.0,1977,0.017647053,B,B,2,469,0,,0,0,B,147417.77673144802
